Day,Date,DJIA_Value,DJIA_Original,DJIA_Avg005,DJIA_Avg030,DJIA_Avg090,DJIA_Avg180,DJIA_Avg365,ISM_MFC_EMP_Value,ISM_MFC_EMP_Original,ISM_MFC_EMP_Avg090,ISM_MFC_EMP_Avg180,ISM_MFC_EMP_Avg365,HOUSE_SRT_MM_Value,HOUSE_SRT_MM_Original,HOUSE_SRT_MM_Avg090,HOUSE_SRT_MM_Avg180,HOUSE_SRT_MM_Avg365,MFC_MPI_Value,MFC_MPI_Original,MFC_MPI_Avg090,MFC_MPI_Avg180,MFC_MPI_Avg365
737452,2020-01-28,117.0,28823.230469,119.2,118.8,113.01,105.61,99.64,9.0,45.1,19.9,27.82,54.48,88.0,16.9,22.09,18.27,17.18,2.0,47.2,8.34,14.87,37.54
737453,2020-01-29,118.0,28944.240234,118.6,118.87,113.18,105.73,99.74,9.0,45.1,19.8,27.53,54.24,88.0,16.9,23.43,18.73,17.35,2.0,47.2,8.29,14.68,37.37
737454,2020-01-30,118.0,28879.710938,118.0,118.97,113.33,105.84,99.83,9.0,45.1,19.58,27.25,54.01,88.0,16.9,24.78,19.18,17.52,2.0,47.2,8.18,14.48,37.21
737455,2020-01-31,117.0,28813.039063,117.2,119.03,113.48,105.96,99.92,9.0,45.1,19.36,26.97,53.77,88.0,16.9,26.12,19.64,17.7,2.0,47.2,8.07,14.29,37.04
737456,2020-02-01,117.0,28813.039063,117.4,119.0,113.62,106.08,100.01,9.0,45.1,19.13,26.68,53.55,88.0,16.9,27.47,20.09,17.87,2.0,47.2,7.96,14.09,36.81
737457,2020-02-02,117.0,28813.039063,117.4,119.03,113.74,106.22,100.1,9.0,45.1,18.91,26.4,53.33,88.0,16.9,28.81,20.55,18.04,2.0,47.2,7.84,13.9,36.58
737458,2020-02-03,115.0,28630.390625,116.8,119.0,113.84,106.34,100.18,20.0,46.6,18.81,26.18,53.14,88.0,16.9,30.16,21.01,18.21,35.0,50.9,8.1,13.89,36.45
737459,2020-02-04,118.0,28904.880859,116.8,119.07,113.98,106.47,100.27,20.0,46.6,18.71,25.96,52.95,88.0,16.9,31.5,21.46,18.39,35.0,50.9,8.36,13.88,36.31
737460,2020-02-05,121.0,29308.890625,117.6,119.23,114.12,106.61,100.36,20.0,46.6,18.61,25.73,52.75,88.0,16.9,32.84,21.92,18.56,35.0,50.9,8.61,13.87,36.17
737461,2020-02-06,122.0,29408.050781,118.6,119.43,114.29,106.76,100.46,20.0,46.6,18.51,25.51,52.56,88.0,16.9,34.19,22.37,18.73,35.0,50.9,8.87,13.86,36.04
737462,2020-02-07,121.0,29286.919922,119.4,119.53,114.44,106.89,100.56,20.0,46.6,18.41,25.29,52.37,88.0,16.9,35.53,22.83,18.9,35.0,50.9,9.12,13.84,35.9
737463,2020-02-08,121.0,29286.919922,120.6,119.6,114.6,107.04,100.66,20.0,46.6,18.31,25.07,52.18,88.0,16.9,36.88,23.28,19.08,35.0,50.9,9.38,13.83,35.76
737464,2020-02-09,121.0,29286.919922,121.2,119.67,114.76,107.18,100.76,20.0,46.6,18.21,24.84,51.99,88.0,16.9,38.22,23.74,19.25,35.0,50.9,9.63,13.82,35.62
737465,2020-02-10,121.0,29278.070313,121.2,119.73,114.9,107.34,100.86,20.0,46.6,18.11,24.62,51.79,88.0,16.9,39.57,24.19,19.42,35.0,50.9,9.89,13.81,35.49
737466,2020-02-11,122.0,29415.390625,121.2,119.83,115.06,107.53,100.96,20.0,46.6,18.01,24.4,51.6,88.0,16.9,40.91,24.65,19.59,35.0,50.9,10.14,13.8,35.35
737467,2020-02-12,124.0,29568.570313,121.8,120.03,115.23,107.71,101.06,20.0,46.6,17.91,24.18,51.41,88.0,16.9,42.26,25.18,19.77,35.0,50.9,10.4,13.79,35.21
737468,2020-02-13,123.0,29535.400391,122.2,120.17,115.38,107.89,101.16,20.0,46.6,17.81,23.96,51.22,88.0,16.9,43.6,25.72,19.94,35.0,50.9,10.66,13.78,35.08
737469,2020-02-14,123.0,29463.039063,122.6,120.27,115.52,108.07,101.25,20.0,46.6,17.71,23.73,51.03,88.0,16.9,44.94,26.25,20.11,35.0,50.9,10.91,13.77,34.94
737470,2020-02-15,123.0,29463.039063,123.0,120.33,115.67,108.23,101.34,20.0,46.6,17.61,23.51,50.84,88.0,16.9,46.29,26.78,20.28,35.0,50.9,11.17,13.76,34.8
737471,2020-02-16,123.0,29463.039063,123.2,120.37,115.81,108.39,101.43,20.0,46.6,17.51,23.29,50.64,88.0,16.9,47.63,27.32,20.46,35.0,50.9,11.42,13.74,34.67
737472,2020-02-17,123.0,29463.039063,123.0,120.4,115.94,108.56,101.52,20.0,46.6,17.41,23.07,50.45,88.0,16.9,48.3,27.85,20.63,35.0,50.9,11.68,13.73,34.53
737473,2020-02-18,122.0,29330.160156,122.8,120.4,116.09,108.71,101.6,20.0,46.6,17.31,22.84,50.26,88.0,16.9,48.97,28.38,20.8,35.0,50.9,11.93,13.72,34.39
737474,2020-02-19,122.0,29409.089844,122.6,120.4,116.24,108.86,101.68,20.0,46.6,17.21,22.62,50.07,-6.0,-3.6,48.59,28.39,20.72,35.0,50.9,12.19,13.71,34.25
737475,2020-02-20,122.0,29368.449219,122.4,120.4,116.39,109.01,101.76,20.0,46.6,17.11,22.4,49.88,-6.0,-3.6,48.21,28.41,20.63,35.0,50.9,12.44,13.7,34.12
737476,2020-02-21,120.0,29146.529297,121.8,120.33,116.51,109.14,101.84,20.0,46.6,17.01,22.18,49.68,-6.0,-3.6,47.83,28.42,20.55,35.0,50.9,12.7,13.69,33.98
737477,2020-02-22,120.0,29146.529297,121.2,120.33,116.63,109.3,101.92,20.0,46.6,16.91,21.96,49.49,-6.0,-3.6,47.46,28.43,20.46,35.0,50.9,12.96,13.68,33.84
737478,2020-02-23,120.0,29146.529297,120.8,120.3,116.74,109.45,102.0,20.0,46.6,16.81,21.73,49.3,-6.0,-3.6,47.08,28.44,20.38,35.0,50.9,13.21,13.67,33.71
737479,2020-02-24,113.0,28402.929688,119.0,120.03,116.77,109.57,102.05,20.0,46.6,16.71,21.51,49.11,-6.0,-3.6,46.7,28.45,20.29,35.0,50.9,13.47,13.66,33.57
737480,2020-02-25,111.0,28149.199219,116.8,119.7,116.77,109.65,102.1,20.0,46.6,16.61,21.29,48.92,-6.0,-3.6,46.32,28.46,20.21,35.0,50.9,13.72,13.64,33.43
737481,2020-02-26,106.0,27542.779297,114.0,119.37,116.71,109.7,102.14,20.0,46.6,16.51,21.07,48.73,-6.0,-3.6,45.94,28.47,20.3,35.0,50.9,13.98,13.63,33.3
737482,2020-02-27,99.0,26775.310547,109.8,118.77,116.58,109.71,102.16,20.0,46.6,16.41,20.84,48.53,-6.0,-3.6,45.57,28.48,20.4,35.0,50.9,14.23,13.62,33.16
737483,2020-02-28,88.0,25494.240234,103.4,117.77,116.32,109.66,102.15,20.0,46.6,16.31,20.62,48.34,-6.0,-3.6,45.19,28.49,20.5,35.0,50.9,14.49,13.61,33.02
737484,2020-02-29,88.0,25494.240234,98.4,116.77,116.07,109.61,102.13,20.0,46.6,16.21,20.4,48.22,-6.0,-3.6,44.81,28.51,20.59,35.0,50.9,14.74,13.6,32.94
737485,2020-03-01,88.0,25494.240234,93.8,115.8,115.81,109.58,102.12,20.0,46.6,16.21,20.36,48.1,-6.0,-3.6,44.43,28.52,20.69,35.0,50.9,15.02,13.69,32.86
737486,2020-03-02,98.0,26706.169922,92.2,115.17,115.72,109.59,102.13,23.0,46.9,16.24,20.34,47.98,-6.0,-3.6,44.06,28.53,20.78,28.0,50.1,15.22,13.74,32.76
737487,2020-03-03,102.0,27084.589844,92.8,114.67,115.67,109.61,102.16,23.0,46.9,16.28,20.32,47.87,-6.0,-3.6,43.68,28.54,20.88,28.0,50.1,15.42,13.79,32.67
737488,2020-03-04,102.0,27102.339844,95.6,114.23,115.6,109.62,102.19,23.0,46.9,16.31,20.29,47.75,-6.0,-3.6,43.3,28.55,20.98,28.0,50.1,15.62,13.84,32.57
737489,2020-03-05,98.0,26671.919922,97.6,113.57,115.47,109.61,102.21,23.0,46.9,16.34,20.27,47.64,-6.0,-3.6,42.92,28.56,21.07,28.0,50.1,15.82,13.89,32.47
737490,2020-03-06,92.0,25994.380859,98.4,112.6,115.27,109.57,102.21,23.0,46.9,16.38,20.25,47.52,-6.0,-3.6,42.54,28.57,21.17,28.0,50.1,16.02,13.94,32.37
737491,2020-03-07,92.0,25994.380859,97.2,111.6,115.07,109.52,102.23,23.0,46.9,16.41,20.23,47.41,-6.0,-3.6,42.17,28.58,20.89,28.0,50.1,16.22,13.99,32.27
737492,2020-03-08,92.0,25994.380859,95.2,110.63,114.87,109.48,102.24,23.0,46.9,16.44,20.21,47.29,-6.0,-3.6,41.79,28.59,20.61,28.0,50.1,16.42,14.04,32.17
737493,2020-03-09,83.0,24992.359375,91.4,109.37,114.58,109.37,102.23,23.0,46.9,16.48,20.18,47.18,-6.0,-3.6,41.41,28.61,20.34,28.0,50.1,16.62,14.09,32.07
737494,2020-03-10,83.0,25020.990234,88.4,108.1,114.29,109.26,102.21,23.0,46.9,16.51,20.16,47.06,-6.0,-3.6,41.03,28.62,20.06,28.0,50.1,16.82,14.14,31.98
737495,2020-03-11,80.0,24604.630859,86.0,106.73,113.93,109.13,102.19,23.0,46.9,16.54,20.14,46.95,-6.0,-3.6,40.66,28.63,19.78,28.0,50.1,17.02,14.19,31.88
737496,2020-03-12,64.0,22837.949219,80.4,104.8,113.4,108.91,102.12,23.0,46.9,16.58,20.12,46.83,-6.0,-3.6,40.28,28.64,19.51,28.0,50.1,17.22,14.24,31.78
737497,2020-03-13,67.0,23189.759766,75.4,102.9,112.9,108.71,102.05,23.0,46.9,16.61,20.09,46.72,-6.0,-3.6,39.9,28.65,19.23,28.0,50.1,17.42,14.29,31.68
737498,2020-03-14,67.0,23189.759766,72.2,101.03,112.4,108.52,101.99,23.0,46.9,16.64,20.07,46.6,-6.0,-3.6,39.52,28.66,18.95,28.0,50.1,17.62,14.34,31.58
737499,2020-03-15,67.0,23189.759766,69.0,99.17,111.89,108.32,101.92,23.0,46.9,16.68,20.05,46.48,-6.0,-3.6,39.14,28.67,18.68,28.0,50.1,17.82,14.39,31.48
737500,2020-03-16,54.0,21768.279297,63.8,96.87,111.23,108.06,101.82,23.0,46.9,16.71,20.03,46.37,-6.0,-3.6,38.8,28.27,18.4,28.0,50.1,18.02,14.44,31.38
737501,2020-03-17,51.0,21379.349609,61.2,94.47,110.54,107.77,101.71,23.0,46.9,16.74,20.01,46.25,-6.0,-3.6,38.46,27.86,18.12,28.0,50.1,18.22,14.49,31.28
737502,2020-03-18,43.0,20489.330078,56.4,91.8,109.77,107.43,101.58,23.0,46.9,16.78,19.98,46.14,3.0,-1.5,38.21,27.51,17.87,28.0,50.1,18.42,14.54,31.19
737503,2020-03-19,43.0,20442.630859,51.6,89.17,108.97,107.1,101.44,23.0,46.9,16.81,19.96,46.02,3.0,-1.5,37.97,27.15,17.62,28.0,50.1,18.62,14.59,31.09
737504,2020-03-20,43.0,20531.259766,46.8,86.53,108.17,106.77,101.31,23.0,46.9,16.84,19.94,45.91,3.0,-1.5,37.72,26.79,17.37,28.0,50.1,18.82,14.64,30.99
737505,2020-03-21,43.0,20531.259766,44.6,83.9,107.37,106.44,101.18,23.0,46.9,16.88,19.92,45.79,3.0,-1.5,37.48,26.44,17.12,28.0,50.1,19.02,14.69,30.89
737506,2020-03-22,43.0,20531.259766,43.0,81.33,106.57,106.12,101.05,23.0,46.9,16.91,19.89,45.68,3.0,-1.5,37.23,26.08,16.86,28.0,50.1,19.22,14.74,30.79
737507,2020-03-23,31.0,19121.009766,40.6,78.37,105.63,105.73,100.88,23.0,46.9,16.94,19.87,45.56,3.0,-1.5,36.99,25.73,16.61,28.0,50.1,19.42,14.79,30.69
737508,2020-03-24,45.0,20737.699219,41.0,75.87,104.86,105.42,100.76,23.0,46.9,16.98,19.85,45.45,3.0,-1.5,36.74,25.37,16.36,28.0,50.1,19.62,14.84,30.59
737509,2020-03-25,57.0,22019.929688,43.8,74.0,104.21,105.17,100.67,23.0,46.9,17.01,19.83,45.33,3.0,-1.5,36.5,25.02,16.45,28.0,50.1,19.82,14.89,30.5
737510,2020-03-26,62.0,22595.060547,47.6,72.37,103.61,104.96,100.6,23.0,46.9,17.04,19.81,45.22,3.0,-1.5,36.26,24.66,16.54,28.0,50.1,20.02,14.94,30.4
737511,2020-03-27,59.0,22327.570313,50.8,70.8,102.98,104.72,100.51,23.0,46.9,17.08,19.78,45.1,3.0,-1.5,36.01,24.31,16.63,28.0,50.1,20.22,14.99,30.3
737512,2020-03-28,59.0,22327.570313,56.4,69.47,102.34,104.49,100.42,23.0,46.9,17.11,19.76,44.99,3.0,-1.5,35.77,23.95,16.72,28.0,50.1,20.42,15.04,30.2
737513,2020-03-29,59.0,22327.570313,59.2,68.5,101.71,104.26,100.33,23.0,46.9,17.14,19.79,44.87,3.0,-1.5,35.52,23.59,16.81,28.0,50.1,20.62,15.16,30.1
737514,2020-03-30,60.0,22378.089844,59.8,67.57,101.1,104.06,100.24,23.0,46.9,17.18,19.82,44.76,3.0,-1.5,35.28,23.24,16.9,28.0,50.1,20.82,15.27,30.0
737515,2020-03-31,61.0,22480.369141,59.6,66.67,100.5,103.87,100.15,23.0,46.9,17.21,19.84,44.53,3.0,-1.5,35.03,22.88,16.99,28.0,50.1,21.02,15.39,29.88
737516,2020-04-01,52.0,21487.240234,58.2,65.13,99.77,103.62,100.04,-1.0,43.8,16.98,19.74,44.24,3.0,-1.5,34.79,22.53,17.08,19.0,49.1,21.12,15.46,29.73
737517,2020-04-02,52.0,21477.769531,56.8,63.47,99.06,103.37,99.92,-1.0,43.8,16.87,19.63,43.95,3.0,-1.5,34.54,22.17,17.17,19.0,49.1,21.31,15.52,29.58
737518,2020-04-03,52.0,21447.810547,55.4,61.8,98.34,103.12,99.8,-1.0,43.8,16.76,19.53,43.66,3.0,-1.5,34.3,21.82,17.26,19.0,49.1,21.5,15.59,29.44
737519,2020-04-04,52.0,21447.810547,53.8,60.27,97.63,102.87,99.68,-1.0,43.8,16.64,19.42,43.37,3.0,-1.5,34.06,21.46,17.35,19.0,49.1,21.69,15.66,29.29
737520,2020-04-05,52.0,21447.810547,52.0,58.93,96.92,102.62,99.56,-1.0,43.8,16.53,19.32,43.08,3.0,-1.5,33.81,21.11,17.44,19.0,49.1,21.88,15.72,29.14
737521,2020-04-06,63.0,22783.449219,54.2,57.97,96.33,102.44,99.47,-1.0,43.8,16.42,19.21,42.79,3.0,-1.5,33.57,20.75,17.53,19.0,49.1,22.07,15.79,28.99
737522,2020-04-07,71.0,23617.240234,58.0,57.27,95.81,102.29,99.4,-1.0,43.8,16.31,19.11,42.5,3.0,-1.5,33.32,20.39,17.62,19.0,49.1,22.26,15.86,28.84
737523,2020-04-08,70.0,23513.400391,61.6,56.83,95.27,102.12,99.33,-1.0,43.8,16.2,19.0,42.21,3.0,-1.5,33.08,20.04,17.72,19.0,49.1,22.44,15.92,28.7
737524,2020-04-09,74.0,24008.990234,66.0,56.53,94.77,101.97,99.28,-1.0,43.8,16.09,18.89,41.92,3.0,-1.5,32.83,19.68,17.81,19.0,49.1,22.63,15.99,28.55
737525,2020-04-10,74.0,24008.990234,70.4,56.33,94.27,101.82,99.22,-1.0,43.8,15.98,18.79,41.63,3.0,-1.5,32.59,19.33,17.9,19.0,49.1,22.82,16.06,28.4
737526,2020-04-11,74.0,24008.990234,72.6,56.67,93.77,101.68,99.16,-1.0,43.8,15.87,18.68,41.34,3.0,-1.5,32.34,18.97,17.99,19.0,49.1,23.01,16.12,28.25
737527,2020-04-12,74.0,24008.990234,73.2,56.9,93.28,101.52,99.1,-1.0,43.8,15.76,18.58,41.05,3.0,-1.5,32.1,18.62,18.08,19.0,49.1,23.2,16.19,28.1
737528,2020-04-13,72.0,23698.929688,73.6,57.07,92.76,101.36,99.04,-1.0,43.8,15.64,18.47,40.76,3.0,-1.5,31.86,18.26,18.17,19.0,49.1,23.39,16.26,27.96
737529,2020-04-14,75.0,24040.580078,73.8,57.33,92.26,101.21,98.98,-1.0,43.8,15.53,18.37,40.47,3.0,-1.5,31.61,18.46,18.26,19.0,49.1,23.58,16.32,27.81
737530,2020-04-15,71.0,23649.720703,73.2,57.9,91.7,101.04,98.91,-1.0,43.8,15.42,18.26,40.18,3.0,-1.5,31.37,18.66,18.35,19.0,49.1,23.77,16.39,27.66
737531,2020-04-16,71.0,23598.080078,72.6,58.57,91.13,100.88,98.84,-1.0,43.8,15.31,18.16,39.89,-92.0,-22.3,29.37,18.33,18.18,19.0,49.1,23.96,16.46,27.51
737532,2020-04-17,77.0,24264.210938,73.2,59.7,90.63,100.74,98.79,-1.0,43.8,15.2,18.05,39.6,-92.0,-22.3,27.37,18.01,18.01,19.0,49.1,24.14,16.52,27.36
737533,2020-04-18,77.0,24264.210938,74.2,60.83,90.13,100.62,98.73,-1.0,43.8,15.09,17.94,39.31,-92.0,-22.3,25.37,17.68,17.73,19.0,49.1,24.33,16.59,27.22
737534,2020-04-19,77.0,24264.210938,74.6,61.97,89.63,100.49,98.68,-1.0,43.8,14.98,17.84,39.02,-92.0,-22.3,23.37,17.35,17.45,19.0,49.1,24.52,16.66,27.07
737535,2020-04-20,75.0,24108.689453,75.4,63.03,89.11,100.35,98.62,-1.0,43.8,14.87,17.73,38.73,-92.0,-22.3,21.37,17.02,17.18,19.0,49.1,24.71,16.72,26.92
737536,2020-04-21,69.0,23365.25,75.0,63.9,88.52,100.18,98.54,-1.0,43.8,14.76,17.63,38.44,-92.0,-22.3,19.37,16.69,16.9,19.0,49.1,24.9,16.79,26.77
737537,2020-04-22,71.0,23613.099609,73.8,65.23,87.98,100.01,98.47,-1.0,43.8,14.64,17.52,38.15,-92.0,-22.3,17.37,16.37,16.62,19.0,49.1,25.09,16.86,26.62
737538,2020-04-23,73.0,23885.359375,73.0,66.17,87.44,99.86,98.4,-1.0,43.8,14.53,17.42,37.85,-92.0,-22.3,15.37,16.04,16.35,19.0,49.1,25.28,16.92,26.48
737539,2020-04-24,73.0,23826.0,72.2,66.7,86.91,99.7,98.33,-1.0,43.8,14.42,17.31,37.56,-92.0,-22.3,13.37,15.71,16.07,19.0,49.1,25.47,16.99,26.33
737540,2020-04-25,73.0,23826.0,71.8,67.07,86.38,99.54,98.27,-1.0,43.8,14.31,17.21,37.27,-92.0,-22.3,11.37,15.38,15.79,19.0,49.1,25.66,17.06,26.18
737541,2020-04-26,73.0,23826.0,72.6,67.53,85.9,99.38,98.2,-1.0,43.8,14.2,17.1,36.98,-92.0,-22.3,9.37,15.06,15.52,19.0,49.1,25.84,17.12,26.03
737542,2020-04-27,76.0,24207.650391,73.6,68.1,85.44,99.23,98.14,-1.0,43.8,14.09,16.99,36.69,-92.0,-22.3,7.37,14.73,15.24,19.0,49.1,26.03,17.19,25.88
737543,2020-04-28,79.0,24512.240234,74.8,68.77,85.01,99.09,98.09,-1.0,43.8,13.98,16.89,36.4,-92.0,-22.3,5.37,14.4,14.96,19.0,49.1,26.22,17.26,25.74
737544,2020-04-29,81.0,24764.769531,76.4,69.47,84.6,98.97,98.05,-1.0,43.8,13.87,16.72,36.11,-92.0,-22.3,3.37,14.07,14.69,19.0,49.1,26.41,17.29,25.59
737545,2020-04-30,79.0,24585.570313,77.6,70.07,84.18,98.83,98.0,-1.0,43.8,13.76,16.56,35.93,-92.0,-22.3,1.37,13.74,14.41,19.0,49.1,26.6,17.33,25.5
737546,2020-05-01,75.0,24120.779297,78.0,70.83,83.71,98.67,97.94,-128.0,27.5,12.23,15.68,35.4,-92.0,-22.3,-0.63,13.42,14.13,-48.0,41.5,26.04,17.0,25.23
737547,2020-05-02,75.0,24120.779297,77.8,71.6,83.24,98.49,97.88,-128.0,27.5,10.71,14.81,34.87,-92.0,-22.3,-2.63,13.09,13.86,-48.0,41.5,25.49,16.67,24.96
737548,2020-05-03,75.0,24120.779297,77.0,72.37,82.8,98.32,97.82,-128.0,27.5,9.07,13.94,34.33,-92.0,-22.3,-4.63,12.76,13.58,-48.0,41.5,24.57,16.33,24.69
737549,2020-05-04,72.0,23769.560547,75.2,73.03,82.29,98.13,97.75,-128.0,27.5,7.42,13.07,33.8,-92.0,-22.3,-6.63,12.43,13.3,-48.0,41.5,23.64,16.0,24.42
737550,2020-05-05,76.0,24169.720703,74.6,73.83,81.79,97.96,97.7,-128.0,27.5,5.78,12.19,33.27,-92.0,-22.3,-8.63,12.11,13.03,-48.0,41.5,22.72,15.67,24.15
737551,2020-05-06,75.0,24054.589844,74.6,74.23,81.27,97.78,97.64,-128.0,27.5,4.13,11.32,32.74,-92.0,-22.3,-10.63,11.78,12.75,-48.0,41.5,21.8,15.33,23.87
737552,2020-05-07,75.0,24094.619141,74.6,74.37,80.76,97.6,97.59,-128.0,27.5,2.49,10.45,32.21,-92.0,-22.3,-12.63,11.45,12.47,-48.0,41.5,20.88,15.0,23.6
737553,2020-05-08,77.0,24349.900391,75.0,74.6,80.27,97.43,97.56,-128.0,27.5,0.84,9.58,31.68,-92.0,-22.3,-14.63,11.12,12.2,-48.0,41.5,19.96,14.67,23.33
737554,2020-05-09,77.0,24349.900391,76.0,74.7,79.78,97.27,97.52,-128.0,27.5,-0.8,8.71,31.15,-92.0,-22.3,-16.63,10.79,11.92,-48.0,41.5,19.03,14.33,23.06
737555,2020-05-10,77.0,24349.900391,76.2,74.8,79.29,97.09,97.47,-128.0,27.5,-2.44,7.83,30.61,-92.0,-22.3,-18.63,10.47,11.64,-48.0,41.5,18.11,14.0,22.79
737556,2020-05-11,78.0,24366.210938,76.8,74.93,78.8,96.93,97.44,-128.0,27.5,-4.09,6.96,30.08,-92.0,-22.3,-20.63,10.14,11.37,-48.0,41.5,17.19,13.67,22.52
737557,2020-05-12,78.0,24382.089844,77.4,75.07,78.29,96.76,97.41,-128.0,27.5,-5.73,6.09,29.55,-92.0,-22.3,-22.63,9.81,11.09,-48.0,41.5,16.27,13.33,22.25
737558,2020-05-13,72.0,23708.900391,76.4,75.07,77.72,96.55,97.36,-128.0,27.5,-7.38,5.22,29.02,-92.0,-22.3,-24.63,9.48,10.81,-48.0,41.5,15.34,13.0,21.98
737559,2020-05-14,71.0,23630.859375,75.2,74.93,77.14,96.33,97.31,-128.0,27.5,-9.02,4.34,28.49,-92.0,-22.3,-26.63,9.16,10.54,-48.0,41.5,14.42,12.67,21.7
737560,2020-05-15,72.0,23730.080078,74.2,74.97,76.58,96.12,97.25,-128.0,27.5,-10.67,3.47,27.96,-92.0,-22.3,-28.63,8.83,10.19,-48.0,41.5,13.5,12.33,21.43
737561,2020-05-16,72.0,23730.080078,73.0,75.0,76.01,95.91,97.2,-128.0,27.5,-12.31,2.6,27.42,-92.0,-22.3,-30.63,8.5,9.84,-48.0,41.5,12.58,12.0,21.16
737562,2020-05-17,72.0,23730.080078,71.8,74.83,75.44,95.69,97.15,-128.0,27.5,-13.96,1.73,26.89,-92.0,-22.3,-32.63,7.83,9.48,-48.0,41.5,11.66,11.67,20.89
737563,2020-05-18,81.0,24708.539063,73.6,74.97,74.99,95.54,97.12,-128.0,27.5,-15.6,0.86,26.36,-92.0,-22.3,-34.63,7.17,9.13,-48.0,41.5,10.73,11.33,20.62
737564,2020-05-19,80.0,24599.5,75.4,75.07,74.52,95.38,97.09,-128.0,27.5,-17.24,-0.02,25.83,-128.0,-30.2,-35.99,6.3,8.68,-48.0,41.5,9.81,11.0,20.35
737565,2020-05-20,80.0,24649.480469,77.0,75.23,74.06,95.22,97.06,-128.0,27.5,-18.89,-0.89,25.3,-128.0,-30.2,-37.34,5.43,8.24,-48.0,41.5,8.89,10.67,20.08
737566,2020-05-21,81.0,24718.460938,78.8,75.63,73.62,95.07,97.03,-128.0,27.5,-20.53,-1.76,24.77,-128.0,-30.2,-38.7,4.57,7.79,-48.0,41.5,7.97,10.33,19.81
737567,2020-05-22,79.0,24481.640625,80.2,75.9,73.17,94.9,97.0,-128.0,27.5,-22.18,-2.63,24.24,-128.0,-30.2,-40.06,3.7,7.34,-48.0,41.5,7.04,10.0,19.53
737568,2020-05-23,79.0,24481.640625,79.8,76.1,72.71,94.73,96.98,-128.0,27.5,-23.82,-3.51,23.7,-128.0,-30.2,-41.41,2.83,6.89,-48.0,41.5,6.12,9.67,19.26
737569,2020-05-24,79.0,24481.640625,79.6,76.3,72.33,94.55,96.95,-128.0,27.5,-25.47,-4.38,23.17,-128.0,-30.2,-42.77,1.97,6.44,-48.0,41.5,5.2,9.33,18.99
737570,2020-05-25,79.0,24481.640625,79.4,76.5,71.98,94.37,96.92,-128.0,27.5,-27.11,-5.25,22.64,-128.0,-30.2,-44.12,1.1,5.99,-48.0,41.5,4.28,9.0,18.72
737571,2020-05-26,85.0,25176.419922,80.2,76.9,71.74,94.23,96.91,-128.0,27.5,-28.76,-6.12,22.11,-128.0,-30.2,-45.48,0.23,5.54,-48.0,41.5,3.36,8.67,18.45
737572,2020-05-27,88.0,25551.560547,82.0,77.3,71.62,94.1,96.9,-128.0,27.5,-30.4,-6.99,21.58,-128.0,-30.2,-46.83,-0.63,5.09,-48.0,41.5,2.43,8.33,18.18
737573,2020-05-28,90.0,25758.789063,84.2,77.67,71.64,93.98,96.92,-128.0,27.5,-32.04,-7.87,21.05,-128.0,-30.2,-48.19,-1.5,4.64,-48.0,41.5,1.51,8.0,17.91
737574,2020-05-29,87.0,25482.800781,85.8,77.87,71.63,93.85,96.92,-128.0,27.5,-33.69,-8.74,20.52,-128.0,-30.2,-49.54,-2.37,4.19,-48.0,41.5,0.59,7.67,17.64
737575,2020-05-30,87.0,25482.800781,87.4,78.13,71.62,93.72,96.93,-128.0,27.5,-35.33,-9.56,19.98,-128.0,-30.2,-50.9,-3.23,3.74,-48.0,41.5,-0.33,7.34,17.36
737576,2020-05-31,87.0,25482.800781,87.8,78.53,71.5,93.61,96.94,-128.0,27.5,-37.01,-10.38,19.45,-128.0,-30.2,-52.26,-4.1,3.29,-48.0,41.5,-1.18,7.02,17.09
737577,2020-06-01,88.0,25508.830078,87.8,78.97,71.34,93.51,96.95,-92.0,32.1,-38.29,-11.01,19.02,-128.0,-30.2,-53.61,-4.97,2.84,-34.0,43.1,-1.87,6.78,16.86
737578,2020-06-02,90.0,25743.130859,87.8,79.47,71.21,93.41,96.97,-92.0,32.1,-39.57,-11.63,18.56,-128.0,-30.2,-54.97,-5.83,2.39,-34.0,43.1,-2.56,6.53,16.64
737579,2020-06-03,95.0,26337.75,89.4,80.23,71.18,93.32,96.99,-92.0,32.1,-40.84,-12.25,18.1,-128.0,-30.2,-56.32,-6.7,1.95,-34.0,43.1,-3.24,6.29,16.43
737580,2020-06-04,95.0,26384.099609,91.0,80.87,71.21,93.24,97.01,-92.0,32.1,-42.12,-12.87,17.64,-128.0,-30.2,-57.68,-7.57,1.5,-34.0,43.1,-3.93,6.04,16.21
737581,2020-06-05,104.0,27338.300781,94.4,81.83,71.34,93.21,97.05,-92.0,32.1,-43.4,-13.49,17.18,-128.0,-30.2,-59.03,-8.43,1.05,-34.0,43.1,-4.62,5.8,15.99
737582,2020-06-06,104.0,27338.300781,97.6,82.8,71.48,93.17,97.08,-92.0,32.1,-44.68,-14.12,16.72,-128.0,-30.2,-60.39,-9.3,0.6,-34.0,43.1,-5.31,5.56,15.78
737583,2020-06-07,104.0,27338.300781,100.4,83.7,71.71,93.14,97.11,-92.0,32.1,-45.96,-14.74,16.26,-128.0,-30.2,-61.74,-10.17,0.15,-34.0,43.1,-6.0,5.31,15.56
