Day,Date,Value,Original,Avg005,Avg030,Avg090,Avg180,Avg365
724987,1985-12-12,-126.0,1523.51001,-126.0,-126.0,-126.66,-126.84,0.0
724988,1985-12-13,-125.0,1546.439941,-125.8,-125.97,-126.63,-126.83,0.0
724989,1985-12-14,-125.0,1546.439941,-125.6,-125.93,-126.61,-126.81,0.0
724990,1985-12-15,-125.0,1546.439941,-125.4,-125.9,-126.59,-126.8,0.0
724991,1985-12-16,-125.0,1570.869995,-125.2,-125.87,-126.57,-126.79,0.0
724992,1985-12-17,-125.0,1568.810059,-125.0,-125.83,-126.53,-126.77,0.0
724993,1985-12-18,-125.0,1560.439941,-125.0,-125.8,-126.51,-126.76,0.0
724994,1985-12-19,-125.0,1552.97998,-125.0,-125.77,-126.49,-126.75,0.0
724995,1985-12-20,-125.0,1564.560059,-125.0,-125.73,-126.47,-126.74,0.0
724996,1985-12-21,-125.0,1564.560059,-125.0,-125.7,-126.44,-126.73,0.0
724997,1985-12-22,-125.0,1564.560059,-125.0,-125.67,-126.42,-126.72,0.0
724998,1985-12-23,-125.0,1547.819946,-125.0,-125.63,-126.4,-126.71,0.0
724999,1985-12-24,-126.0,1532.449951,-125.2,-125.63,-126.39,-126.7,0.0
725000,1985-12-25,-126.0,1532.449951,-125.4,-125.63,-126.38,-126.69,0.0
725001,1985-12-26,-126.0,1532.569946,-125.6,-125.63,-126.37,-126.69,0.0
725002,1985-12-27,-125.0,1548.849976,-125.6,-125.6,-126.34,-126.68,0.0
725003,1985-12-28,-125.0,1548.849976,-125.6,-125.57,-126.32,-126.67,0.0
725004,1985-12-29,-125.0,1548.849976,-125.4,-125.53,-126.3,-126.66,0.0
725005,1985-12-30,-125.0,1557.339966,-125.2,-125.5,-126.28,-126.64,0.0
725006,1985-12-31,-125.0,1562.839966,-125.0,-125.47,-126.26,-126.63,0.0
725007,1986-01-01,-125.0,1562.839966,-125.0,-125.43,-126.23,-126.62,0.0
725008,1986-01-02,-125.0,1551.949951,-125.0,-125.4,-126.21,-126.61,0.0
725009,1986-01-03,-125.0,1557.109985,-125.0,-125.37,-126.19,-126.6,0.0
725010,1986-01-04,-125.0,1557.109985,-125.0,-125.33,-126.17,-126.59,0.0
725011,1986-01-05,-125.0,1557.109985,-125.0,-125.3,-126.14,-126.58,0.0
725012,1986-01-06,-125.0,1557.0,-125.0,-125.27,-126.12,-126.57,0.0
725013,1986-01-07,-125.0,1573.73999,-125.0,-125.23,-126.1,-126.56,0.0
725014,1986-01-08,-125.0,1578.099976,-125.0,-125.2,-126.08,-126.54,0.0
725015,1986-01-09,-126.0,1530.849976,-125.2,-125.2,-126.07,-126.54,0.0
725016,1986-01-10,-126.0,1530.959961,-125.4,-125.2,-126.06,-126.53,0.0
725017,1986-01-11,-126.0,1530.959961,-125.6,-125.2,-126.04,-126.53,0.0
725018,1986-01-12,-126.0,1530.959961,-125.8,-125.23,-126.03,-126.52,0.0
725019,1986-01-13,-126.0,1526.829956,-126.0,-125.27,-126.02,-126.52,0.0
725020,1986-01-14,-126.0,1530.619995,-126.0,-125.3,-126.01,-126.51,0.0
725021,1986-01-15,-125.0,1535.319946,-125.8,-125.3,-125.99,-126.5,0.0
725022,1986-01-16,-125.0,1547.709961,-125.6,-125.3,-125.97,-126.49,0.0
725023,1986-01-17,-125.0,1552.52002,-125.4,-125.3,-125.94,-126.48,0.0
725024,1986-01-18,-125.0,1552.52002,-125.2,-125.3,-125.92,-126.47,0.0
725025,1986-01-19,-125.0,1552.52002,-125.0,-125.3,-125.9,-126.46,0.0
725026,1986-01-20,-125.0,1536.01001,-125.0,-125.3,-125.88,-126.44,0.0
725027,1986-01-21,-125.0,1535.890015,-125.0,-125.3,-125.86,-126.43,0.0
725028,1986-01-22,-126.0,1525.569946,-125.2,-125.33,-125.84,-126.43,0.0
725029,1986-01-23,-126.0,1519.390015,-125.4,-125.33,-125.83,-126.42,0.0
725030,1986-01-24,-125.0,1537.390015,-125.4,-125.3,-125.81,-126.41,0.0
725031,1986-01-25,-125.0,1537.390015,-125.4,-125.27,-125.79,-126.4,0.0
725032,1986-01-26,-125.0,1537.390015,-125.4,-125.27,-125.77,-126.39,0.0
725033,1986-01-27,-125.0,1548.170044,-125.2,-125.27,-125.74,-126.38,0.0
725034,1986-01-28,-125.0,1561.349976,-125.0,-125.27,-125.72,-126.37,-127.01
725035,1986-01-29,-125.0,1578.099976,-125.0,-125.27,-125.7,-126.36,-127.0
725036,1986-01-30,-125.0,1572.589966,-125.0,-125.27,-125.68,-126.34,-126.99
725037,1986-01-31,-125.0,1582.910034,-125.0,-125.27,-125.66,-126.33,-126.99
725038,1986-02-01,-125.0,1582.910034,-125.0,-125.27,-125.63,-126.32,-126.98
725039,1986-02-02,-125.0,1582.910034,-125.0,-125.27,-125.61,-126.31,-126.97
725040,1986-02-03,-125.0,1600.109985,-125.0,-125.27,-125.59,-126.3,-126.96
725041,1986-02-04,-125.0,1611.469971,-125.0,-125.27,-125.57,-126.29,-126.95
725042,1986-02-05,-125.0,1601.829956,-125.0,-125.27,-125.54,-126.28,-126.95
725043,1986-02-06,-125.0,1616.51001,-125.0,-125.27,-125.52,-126.27,-126.94
725044,1986-02-07,-125.0,1622.819946,-125.0,-125.27,-125.5,-126.26,-126.93
725045,1986-02-08,-125.0,1622.819946,-125.0,-125.23,-125.48,-126.24,-126.92
725046,1986-02-09,-125.0,1622.819946,-125.0,-125.2,-125.47,-126.23,-126.91
725047,1986-02-10,-125.0,1633.140015,-125.0,-125.17,-125.46,-126.22,-126.9
725048,1986-02-11,-125.0,1637.5,-125.0,-125.13,-125.44,-126.21,-126.9
725049,1986-02-12,-125.0,1640.47998,-125.0,-125.1,-125.43,-126.2,-126.89
725050,1986-02-13,-124.0,1649.310059,-124.8,-125.03,-125.41,-126.18,-126.88
725051,1986-02-14,-124.0,1668.689941,-124.6,-125.0,-125.39,-126.17,-126.87
725052,1986-02-15,-124.0,1668.689941,-124.4,-124.97,-125.37,-126.15,-126.85
725053,1986-02-16,-124.0,1668.689941,-124.2,-124.93,-125.34,-126.13,-126.84
725054,1986-02-17,-124.0,1668.689941,-124.0,-124.9,-125.32,-126.12,-126.83
725055,1986-02-18,-124.0,1685.550049,-124.0,-124.87,-125.3,-126.1,-126.82
725056,1986-02-19,-124.0,1689.219971,-124.0,-124.83,-125.28,-126.08,-126.81
725057,1986-02-20,-124.0,1675.459961,-124.0,-124.8,-125.26,-126.07,-126.8
725058,1986-02-21,-124.0,1702.75,-124.0,-124.73,-125.23,-126.05,-126.79
725059,1986-02-22,-124.0,1702.75,-124.0,-124.67,-125.21,-126.03,-126.78
725060,1986-02-23,-124.0,1702.75,-124.0,-124.63,-125.19,-126.02,-126.77
725061,1986-02-24,-124.0,1709.75,-124.0,-124.6,-125.17,-126.0,-126.76
725062,1986-02-25,-124.0,1709.52002,-124.0,-124.57,-125.14,-125.98,-126.75
725063,1986-02-26,-124.0,1714.790039,-124.0,-124.53,-125.12,-125.97,-126.73
725064,1986-02-27,-124.0,1728.900024,-124.0,-124.5,-125.1,-125.95,-126.72
725065,1986-02-28,-124.0,1732.569946,-124.0,-124.47,-125.08,-125.93,-126.71
725066,1986-03-01,-124.0,1732.569946,-124.0,-124.43,-125.06,-125.92,-126.7
725067,1986-03-02,-124.0,1732.569946,-124.0,-124.4,-125.03,-125.9,-126.7
725068,1986-03-03,-124.0,1714.329956,-124.0,-124.37,-125.01,-125.88,-126.69
725069,1986-03-04,-124.0,1718.630005,-124.0,-124.33,-124.99,-125.87,-126.68
725070,1986-03-05,-124.0,1695.400024,-124.0,-124.3,-124.97,-125.85,-126.67
725071,1986-03-06,-124.0,1711.209961,-124.0,-124.27,-124.94,-125.83,-126.65
725072,1986-03-07,-124.0,1713.47998,-124.0,-124.23,-124.92,-125.82,-126.64
725073,1986-03-08,-124.0,1713.47998,-124.0,-124.2,-124.9,-125.8,-126.63
725074,1986-03-09,-124.0,1713.47998,-124.0,-124.17,-124.88,-125.78,-126.62
725075,1986-03-10,-124.0,1715.160034,-124.0,-124.13,-124.86,-125.77,-126.61
725076,1986-03-11,-124.0,1752.170044,-124.0,-124.1,-124.83,-125.75,-126.6
725077,1986-03-12,-123.0,1773.349976,-123.8,-124.03,-124.8,-125.73,-126.59
725078,1986-03-13,-123.0,1768.800049,-123.6,-123.97,-124.78,-125.71,-126.57
725079,1986-03-14,-123.0,1799.930054,-123.4,-123.9,-124.76,-125.68,-126.56
725080,1986-03-15,-123.0,1799.930054,-123.2,-123.87,-124.73,-125.66,-126.55
725081,1986-03-16,-123.0,1799.930054,-123.0,-123.83,-124.71,-125.64,-126.53
725082,1986-03-17,-123.0,1790.589966,-123.0,-123.8,-124.69,-125.61,-126.52
725083,1986-03-18,-123.0,1806.75,-123.0,-123.77,-124.67,-125.59,-126.5
725084,1986-03-19,-123.0,1806.98999,-123.0,-123.73,-124.64,-125.57,-126.49
725085,1986-03-20,-123.0,1820.76001,-123.0,-123.7,-124.62,-125.54,-126.48
725086,1986-03-21,-123.0,1821.23999,-123.0,-123.67,-124.6,-125.52,-126.46
725087,1986-03-22,-123.0,1821.23999,-123.0,-123.63,-124.58,-125.5,-126.45
725088,1986-03-23,-123.0,1821.23999,-123.0,-123.6,-124.56,-125.48,-126.44
725089,1986-03-24,-123.0,1796.219971,-123.0,-123.57,-124.52,-125.46,-126.42
725090,1986-03-25,-123.0,1794.300049,-123.0,-123.53,-124.49,-125.43,-126.41
725091,1986-03-26,-123.0,1817.410034,-123.0,-123.5,-124.46,-125.41,-126.39
725092,1986-03-27,-123.0,1849.73999,-123.0,-123.47,-124.43,-125.39,-126.38
725093,1986-03-28,-123.0,1849.73999,-123.0,-123.43,-124.41,-125.37,-126.37
725094,1986-03-29,-123.0,1849.73999,-123.0,-123.4,-124.39,-125.34,-126.35
725095,1986-03-30,-123.0,1849.73999,-123.0,-123.37,-124.37,-125.32,-126.34
725096,1986-03-31,-123.0,1841.829956,-123.0,-123.33,-124.34,-125.3,-126.33
725097,1986-04-01,-123.0,1829.02002,-123.0,-123.3,-124.32,-125.28,-126.31
725098,1986-04-02,-123.0,1803.640015,-123.0,-123.27,-124.3,-125.26,-126.3
725099,1986-04-03,-123.0,1809.27002,-123.0,-123.23,-124.28,-125.23,-126.28
725100,1986-04-04,-123.0,1772.869995,-123.0,-123.2,-124.26,-125.21,-126.27
725101,1986-04-05,-123.0,1772.869995,-123.0,-123.17,-124.23,-125.19,-126.26
725102,1986-04-06,-123.0,1772.869995,-123.0,-123.13,-124.21,-125.17,-126.24
725103,1986-04-07,-124.0,1749.040039,-123.2,-123.13,-124.2,-125.15,-126.23
725104,1986-04-08,-123.0,1779.569946,-123.2,-123.1,-124.18,-125.13,-126.22
725105,1986-04-09,-123.0,1807.709961,-123.2,-123.07,-124.14,-125.11,-126.21
725106,1986-04-10,-123.0,1807.829956,-123.2,-123.03,-124.11,-125.08,-126.19
725107,1986-04-11,-123.0,1812.5,-123.2,-123.03,-124.08,-125.06,-126.18
725108,1986-04-12,-123.0,1812.5,-123.0,-123.03,-124.04,-125.04,-126.16
725109,1986-04-13,-123.0,1812.5,-123.0,-123.03,-124.01,-125.02,-126.15
725110,1986-04-14,-123.0,1811.380005,-123.0,-123.03,-123.98,-124.99,-126.14
725111,1986-04-15,-123.0,1822.050049,-123.0,-123.03,-123.96,-124.97,-126.12
725112,1986-04-16,-123.0,1859.619995,-123.0,-123.03,-123.93,-124.95,-126.11
725113,1986-04-17,-123.0,1870.160034,-123.0,-123.03,-123.91,-124.93,-126.1
725114,1986-04-18,-123.0,1870.160034,-123.0,-123.03,-123.89,-124.91,-126.08
725115,1986-04-19,-123.0,1870.160034,-123.0,-123.03,-123.87,-124.88,-126.07
725116,1986-04-20,-123.0,1870.160034,-123.0,-123.03,-123.84,-124.86,-126.05
725117,1986-04-21,-123.0,1864.209961,-123.0,-123.03,-123.82,-124.84,-126.04
725118,1986-04-22,-123.0,1866.439941,-123.0,-123.03,-123.79,-124.82,-126.03
725119,1986-04-23,-123.0,1841.27002,-123.0,-123.03,-123.76,-124.79,-126.01
725120,1986-04-24,-123.0,1848.459961,-123.0,-123.03,-123.73,-124.77,-126.0
725121,1986-04-25,-123.0,1848.459961,-123.0,-123.03,-123.71,-124.75,-125.99
725122,1986-04-26,-123.0,1848.459961,-123.0,-123.03,-123.69,-124.73,-125.97
725123,1986-04-27,-123.0,1848.459961,-123.0,-123.03,-123.67,-124.71,-125.96
725124,1986-04-28,-123.0,1852.660034,-123.0,-123.03,-123.64,-124.68,-125.95
725125,1986-04-29,-123.0,1856.150024,-123.0,-123.03,-123.62,-124.66,-125.93
725126,1986-04-30,-123.0,1831.22998,-123.0,-123.03,-123.6,-124.64,-125.92
725127,1986-05-01,-123.0,1796.880005,-123.0,-123.03,-123.58,-124.62,-125.9
725128,1986-05-02,-123.0,1795.880005,-123.0,-123.03,-123.56,-124.59,-125.89
725129,1986-05-03,-123.0,1795.880005,-123.0,-123.03,-123.53,-124.57,-125.88
725130,1986-05-04,-123.0,1795.880005,-123.0,-123.03,-123.51,-124.55,-125.86
725131,1986-05-05,-123.0,1800.349976,-123.0,-123.03,-123.49,-124.53,-125.85
725132,1986-05-06,-123.0,1803.319946,-123.0,-123.03,-123.47,-124.51,-125.84
725133,1986-05-07,-123.0,1790.050049,-123.0,-123.0,-123.44,-124.48,-125.82
725134,1986-05-08,-123.0,1797.869995,-123.0,-123.0,-123.42,-124.46,-125.81
725135,1986-05-09,-123.0,1797.119995,-123.0,-123.0,-123.4,-124.44,-125.79
725136,1986-05-10,-123.0,1797.119995,-123.0,-123.0,-123.38,-124.42,-125.78
725137,1986-05-11,-123.0,1797.119995,-123.0,-123.0,-123.36,-124.41,-125.77
725138,1986-05-12,-123.0,1804.319946,-123.0,-123.0,-123.33,-124.39,-125.75
725139,1986-05-13,-123.0,1804.069946,-123.0,-123.0,-123.31,-124.37,-125.74
725140,1986-05-14,-123.0,1815.22998,-123.0,-123.0,-123.3,-124.36,-125.73
725141,1986-05-15,-123.0,1808.780029,-123.0,-123.0,-123.29,-124.34,-125.71
725142,1986-05-16,-123.0,1775.670044,-123.0,-123.0,-123.28,-124.32,-125.7
725143,1986-05-17,-123.0,1775.670044,-123.0,-123.0,-123.27,-124.31,-125.68
725144,1986-05-18,-123.0,1775.670044,-123.0,-123.0,-123.26,-124.29,-125.67
725145,1986-05-19,-123.0,1769.839966,-123.0,-123.0,-123.24,-124.27,-125.66
725146,1986-05-20,-123.0,1788.439941,-123.0,-123.0,-123.23,-124.26,-125.65
725147,1986-05-21,-123.0,1798.609985,-123.0,-123.0,-123.22,-124.24,-125.64
725148,1986-05-22,-123.0,1813.73999,-123.0,-123.0,-123.21,-124.22,-125.62
725149,1986-05-23,-123.0,1842.140015,-123.0,-123.0,-123.2,-124.21,-125.61
725150,1986-05-24,-123.0,1842.140015,-123.0,-123.0,-123.19,-124.19,-125.6
725151,1986-05-25,-123.0,1842.140015,-123.0,-123.0,-123.18,-124.17,-125.58
725152,1986-05-26,-123.0,1842.140015,-123.0,-123.0,-123.17,-124.16,-125.57
725153,1986-05-27,-123.0,1856.560059,-123.0,-123.0,-123.16,-124.14,-125.56
725154,1986-05-28,-122.0,1891.790039,-122.8,-122.97,-123.13,-124.12,-125.54
725155,1986-05-29,-122.0,1892.969971,-122.6,-122.93,-123.11,-124.09,-125.53
725156,1986-05-30,-122.0,1898.219971,-122.4,-122.9,-123.09,-124.07,-125.52
725157,1986-05-31,-122.0,1898.219971,-122.2,-122.87,-123.07,-124.05,-125.5
725158,1986-06-01,-122.0,1898.219971,-122.0,-122.83,-123.04,-124.03,-125.49
725159,1986-06-02,-122.0,1886.170044,-122.0,-122.8,-123.02,-124.01,-125.47
725160,1986-06-03,-123.0,1875.540039,-122.2,-122.8,-123.01,-123.99,-125.46
725161,1986-06-04,-122.0,1882.0,-122.2,-122.77,-122.99,-123.97,-125.45
725162,1986-06-05,-122.0,1880.790039,-122.2,-122.73,-122.97,-123.94,-125.44
725163,1986-06-06,-122.0,1894.380005,-122.2,-122.7,-122.94,-123.92,-125.42
725164,1986-06-07,-122.0,1894.380005,-122.2,-122.67,-122.92,-123.9,-125.41
725165,1986-06-08,-122.0,1894.380005,-122.0,-122.63,-122.9,-123.88,-125.39
725166,1986-06-09,-122.0,1880.25,-122.0,-122.6,-122.88,-123.86,-125.38
725167,1986-06-10,-123.0,1852.800049,-122.2,-122.6,-122.88,-123.84,-125.37
725168,1986-06-11,-123.0,1854.680054,-122.4,-122.6,-122.88,-123.83,-125.36
725169,1986-06-12,-123.0,1851.859985,-122.6,-122.6,-122.88,-123.82,-125.35
725170,1986-06-13,-122.0,1883.209961,-122.6,-122.57,-122.87,-123.8,-125.33
725171,1986-06-14,-122.0,1883.209961,-122.6,-122.53,-122.86,-123.78,-125.32
725172,1986-06-15,-122.0,1883.209961,-122.4,-122.5,-122.84,-123.77,-125.3
725173,1986-06-16,-122.0,1890.609985,-122.2,-122.47,-122.83,-123.75,-125.28
725174,1986-06-17,-122.0,1886.97998,-122.0,-122.43,-122.82,-123.73,-125.27
725175,1986-06-18,-122.0,1881.329956,-122.0,-122.4,-122.81,-123.72,-125.25
725176,1986-06-19,-122.0,1883.119995,-122.0,-122.37,-122.8,-123.7,-125.24
725177,1986-06-20,-122.0,1882.849976,-122.0,-122.33,-122.79,-123.68,-125.22
725178,1986-06-21,-122.0,1882.849976,-122.0,-122.3,-122.78,-123.67,-125.21
725179,1986-06-22,-122.0,1882.849976,-122.0,-122.27,-122.77,-123.64,-125.2
725180,1986-06-23,-122.0,1883.400024,-122.0,-122.23,-122.76,-123.62,-125.18
725181,1986-06-24,-122.0,1891.800049,-122.0,-122.2,-122.74,-123.6,-125.17
725182,1986-06-25,-122.0,1903.359985,-122.0,-122.17,-122.73,-123.58,-125.16
725183,1986-06-26,-122.0,1897.219971,-122.0,-122.13,-122.72,-123.57,-125.14
725184,1986-06-27,-122.0,1898.900024,-122.0,-122.13,-122.71,-123.55,-125.13
725185,1986-06-28,-122.0,1898.900024,-122.0,-122.13,-122.7,-123.53,-125.12
725186,1986-06-29,-122.0,1898.900024,-122.0,-122.13,-122.69,-123.52,-125.1
725187,1986-06-30,-122.0,1908.619995,-122.0,-122.13,-122.68,-123.5,-125.09
725188,1986-07-01,-122.0,1911.280029,-122.0,-122.13,-122.67,-123.48,-125.07
725189,1986-07-02,-122.0,1922.670044,-122.0,-122.13,-122.66,-123.47,-125.06
725190,1986-07-03,-122.0,1918.589966,-122.0,-122.1,-122.64,-123.45,-125.05
725191,1986-07-04,-122.0,1918.589966,-122.0,-122.1,-122.63,-123.43,-125.03
725192,1986-07-05,-122.0,1918.589966,-122.0,-122.1,-122.62,-123.42,-125.02
725193,1986-07-06,-122.0,1918.589966,-122.0,-122.1,-122.6,-123.4,-125.01
725194,1986-07-07,-122.0,1895.530029,-122.0,-122.1,-122.59,-123.38,-124.99
725195,1986-07-08,-123.0,1834.359985,-122.2,-122.13,-122.59,-123.37,-124.98
725196,1986-07-09,-123.0,1838.579956,-122.4,-122.17,-122.59,-123.35,-124.97
725197,1986-07-10,-123.0,1842.939941,-122.6,-122.17,-122.59,-123.33,-124.96
725198,1986-07-11,-123.0,1840.969971,-122.8,-122.17,-122.59,-123.32,-124.95
725199,1986-07-12,-123.0,1840.969971,-123.0,-122.17,-122.59,-123.3,-124.94
725200,1986-07-13,-123.0,1840.969971,-123.0,-122.2,-122.59,-123.28,-124.93
725201,1986-07-14,-123.0,1816.650024,-123.0,-122.23,-122.59,-123.27,-124.92
725202,1986-07-15,-123.0,1805.540039,-123.0,-122.27,-122.59,-123.26,-124.9
725203,1986-07-16,-123.0,1794.290039,-123.0,-122.3,-122.59,-123.25,-124.89
725204,1986-07-17,-123.0,1802.72998,-123.0,-122.33,-122.59,-123.24,-124.88
725205,1986-07-18,-123.0,1807.369995,-123.0,-122.37,-122.59,-123.23,-124.87
725206,1986-07-19,-123.0,1807.369995,-123.0,-122.4,-122.59,-123.22,-124.86
725207,1986-07-20,-123.0,1807.369995,-123.0,-122.43,-122.59,-123.21,-124.85
725208,1986-07-21,-123.0,1792.599976,-123.0,-122.47,-122.59,-123.19,-124.84
725209,1986-07-22,-123.0,1810.459961,-123.0,-122.5,-122.59,-123.17,-124.83
725210,1986-07-23,-123.0,1813.699951,-123.0,-122.53,-122.59,-123.16,-124.82
725211,1986-07-24,-123.0,1806.810059,-123.0,-122.57,-122.59,-123.15,-124.81
725212,1986-07-25,-123.0,1821.569946,-123.0,-122.6,-122.59,-123.14,-124.79
725213,1986-07-26,-123.0,1821.569946,-123.0,-122.63,-122.59,-123.13,-124.78
725214,1986-07-27,-123.0,1821.569946,-123.0,-122.67,-122.59,-123.12,-124.77
725215,1986-07-28,-123.0,1815.23999,-123.0,-122.7,-122.59,-123.11,-124.76
725216,1986-07-29,-123.0,1788.949951,-123.0,-122.73,-122.59,-123.09,-124.75
725217,1986-07-30,-123.0,1794.150024,-123.0,-122.77,-122.59,-123.08,-124.74
725218,1986-07-31,-123.0,1794.290039,-123.0,-122.8,-122.59,-123.07,-124.73
725219,1986-08-01,-123.0,1788.800049,-123.0,-122.83,-122.59,-123.06,-124.72
725220,1986-08-02,-123.0,1788.800049,-123.0,-122.87,-122.59,-123.05,-124.71
725221,1986-08-03,-123.0,1788.800049,-123.0,-122.9,-122.59,-123.04,-124.7
725222,1986-08-04,-123.0,1785.150024,-123.0,-122.93,-122.59,-123.03,-124.68
725223,1986-08-05,-123.0,1800.199951,-123.0,-122.97,-122.59,-123.02,-124.67
725224,1986-08-06,-123.0,1788.670044,-123.0,-123.0,-122.59,-123.01,-124.66
725225,1986-08-07,-123.0,1802.02002,-123.0,-123.0,-122.59,-122.99,-124.65
725226,1986-08-08,-123.0,1799.780029,-123.0,-123.0,-122.59,-122.98,-124.64
725227,1986-08-09,-123.0,1799.780029,-123.0,-123.0,-122.59,-122.97,-124.63
725228,1986-08-10,-123.0,1799.780029,-123.0,-123.0,-122.59,-122.96,-124.62
725229,1986-08-11,-123.0,1824.660034,-123.0,-123.0,-122.59,-122.95,-124.61
725230,1986-08-12,-123.0,1840.550049,-123.0,-123.0,-122.59,-122.94,-124.6
725231,1986-08-13,-123.0,1860.660034,-123.0,-123.0,-122.59,-122.94,-124.59
725232,1986-08-14,-123.0,1859.810059,-123.0,-123.0,-122.59,-122.93,-124.58
725233,1986-08-15,-123.0,1863.609985,-123.0,-123.0,-122.59,-122.93,-124.56
725234,1986-08-16,-123.0,1863.609985,-123.0,-123.0,-122.59,-122.92,-124.55
725235,1986-08-17,-123.0,1863.609985,-123.0,-123.0,-122.59,-122.92,-124.54
725236,1986-08-18,-123.0,1875.140015,-123.0,-123.0,-122.59,-122.91,-124.53
725237,1986-08-19,-122.0,1880.199951,-122.8,-122.97,-122.58,-122.9,-124.52
725238,1986-08-20,-122.0,1889.339966,-122.6,-122.93,-122.57,-122.89,-124.5
725239,1986-08-21,-122.0,1899.469971,-122.4,-122.9,-122.56,-122.88,-124.49
725240,1986-08-22,-122.0,1899.040039,-122.2,-122.87,-122.54,-122.87,-124.48
725241,1986-08-23,-122.0,1899.040039,-122.0,-122.83,-122.53,-122.86,-124.46
725242,1986-08-24,-122.0,1899.040039,-122.0,-122.8,-122.52,-122.84,-124.45
725243,1986-08-25,-122.0,1893.420044,-122.0,-122.77,-122.51,-122.83,-124.44
725244,1986-08-26,-122.0,1911.280029,-122.0,-122.73,-122.51,-122.82,-124.42
725245,1986-08-27,-122.0,1918.589966,-122.0,-122.7,-122.51,-122.81,-124.41
725246,1986-08-28,-122.0,1912.26001,-122.0,-122.67,-122.51,-122.8,-124.39
725247,1986-08-29,-122.0,1913.530029,-122.0,-122.63,-122.51,-122.79,-124.38
725248,1986-08-30,-122.0,1913.530029,-122.0,-122.6,-122.51,-122.78,-124.37
725249,1986-08-31,-122.0,1913.530029,-122.0,-122.57,-122.51,-122.77,-124.35
725250,1986-09-01,-122.0,1913.530029,-122.0,-122.53,-122.5,-122.76,-124.34
725251,1986-09-02,-122.0,1913.390015,-122.0,-122.5,-122.5,-122.74,-124.33
725252,1986-09-03,-122.0,1888.219971,-122.0,-122.47,-122.5,-122.73,-124.31
725253,1986-09-04,-122.0,1927.869995,-122.0,-122.43,-122.5,-122.72,-124.3
725254,1986-09-05,-122.0,1933.349976,-122.0,-122.4,-122.5,-122.71,-124.28
725255,1986-09-06,-122.0,1933.349976,-122.0,-122.37,-122.5,-122.7,-124.27
725256,1986-09-07,-122.0,1933.349976,-122.0,-122.33,-122.5,-122.69,-124.26
725257,1986-09-08,-122.0,1907.060059,-122.0,-122.3,-122.49,-122.68,-124.24
725258,1986-09-09,-122.0,1909.449951,-122.0,-122.27,-122.48,-122.68,-124.23
725259,1986-09-10,-122.0,1897.5,-122.0,-122.23,-122.47,-122.67,-124.22
725260,1986-09-11,-123.0,1868.670044,-122.2,-122.23,-122.48,-122.67,-124.21
725261,1986-09-12,-123.0,1805.400024,-122.4,-122.23,-122.49,-122.67,-124.19
725262,1986-09-13,-123.0,1805.400024,-122.6,-122.23,-122.5,-122.67,-124.18
725263,1986-09-14,-123.0,1805.400024,-122.8,-122.23,-122.51,-122.67,-124.17
725264,1986-09-15,-123.0,1786.97998,-123.0,-122.23,-122.52,-122.67,-124.16
725265,1986-09-16,-123.0,1785.01001,-123.0,-122.23,-122.53,-122.67,-124.15
725266,1986-09-17,-123.0,1799.349976,-123.0,-122.23,-122.54,-122.67,-124.14
725267,1986-09-18,-123.0,1789.930054,-123.0,-122.27,-122.56,-122.67,-124.13
725268,1986-09-19,-123.0,1783.040039,-123.0,-122.3,-122.57,-122.67,-124.12
725269,1986-09-20,-123.0,1783.040039,-123.0,-122.33,-122.58,-122.67,-124.1
725270,1986-09-21,-123.0,1783.040039,-123.0,-122.37,-122.59,-122.67,-124.09
725271,1986-09-22,-123.0,1797.810059,-123.0,-122.4,-122.6,-122.67,-124.08
725272,1986-09-23,-123.0,1809.76001,-123.0,-122.43,-122.61,-122.67,-124.07
725273,1986-09-24,-123.0,1820.02002,-123.0,-122.47,-122.62,-122.67,-124.06
725274,1986-09-25,-123.0,1803.150024,-123.0,-122.5,-122.63,-122.67,-124.05
725275,1986-09-26,-123.0,1788.099976,-123.0,-122.53,-122.64,-122.67,-124.04
725276,1986-09-27,-123.0,1788.099976,-123.0,-122.57,-122.66,-122.67,-124.03
725277,1986-09-28,-123.0,1788.099976,-123.0,-122.6,-122.67,-122.67,-124.02
725278,1986-09-29,-123.0,1768.97998,-123.0,-122.63,-122.68,-122.67,-124.01
725279,1986-09-30,-123.0,1790.349976,-123.0,-122.67,-122.69,-122.67,-123.99
725280,1986-10-01,-123.0,1805.819946,-123.0,-122.7,-122.7,-122.67,-123.98
725281,1986-10-02,-123.0,1796.540039,-123.0,-122.73,-122.71,-122.67,-123.97
725282,1986-10-03,-123.0,1806.380005,-123.0,-122.77,-122.72,-122.67,-123.96
725283,1986-10-04,-123.0,1806.380005,-123.0,-122.8,-122.73,-122.67,-123.95
725284,1986-10-05,-123.0,1806.380005,-123.0,-122.83,-122.74,-122.67,-123.94
725285,1986-10-06,-123.0,1794.849976,-123.0,-122.87,-122.74,-122.67,-123.93
725286,1986-10-07,-123.0,1799.349976,-123.0,-122.9,-122.74,-122.67,-123.92
725287,1986-10-08,-123.0,1812.430054,-123.0,-122.93,-122.74,-122.67,-123.91
725288,1986-10-09,-123.0,1824.23999,-123.0,-122.97,-122.74,-122.67,-123.9
725289,1986-10-10,-123.0,1806.380005,-123.0,-123.0,-122.74,-122.67,-123.88
725290,1986-10-11,-123.0,1806.380005,-123.0,-123.0,-122.74,-122.67,-123.87
